index,A3-Tipo01_DU,A3-Tipo01_DO,A3-Tipo01_SA,A3-Tipo02_DU,A3-Tipo02_DO,A3-Tipo02_SA,A3-Tipo03_DU,A3-Tipo03_DO,A3-Tipo03_SA,A3-Tipo04_DO,A3-Tipo04_DU,A3-Tipo04_SA,A3-Tipo05_SA,A3-Tipo05_DU,A3-Tipo05_DO,COM-Tipo01_DO,COM-Tipo01_DU,COM-Tipo01_SA,COM-Tipo02_DU,COM-Tipo02_SA,COM-Tipo02_DO,COM-Tipo03_DO,COM-Tipo03_DU,COM-Tipo03_SA,COM-Tipo04_DO,COM-Tipo04_DU,COM-Tipo04_SA,COM-Tipo05_DO,COM-Tipo05_DU,COM-Tipo05_SA,IND-Tipo01_DU,IND-Tipo01_DO,IND-Tipo01_SA,IND-Tipo02_DO,IND-Tipo02_DU,IND-Tipo02_SA,IND-Tipo03_DO,IND-Tipo03_DU,IND-Tipo03_SA,IND-Tipo04_DO,IND-Tipo04_DU,IND-Tipo04_SA,IND-Tipo05_DO,IND-Tipo05_DU,IND-Tipo05_SA,IP-Tipo1_DU,IP-Tipo1_DO,IP-Tipo1_SA,MT-Tipo01_DU,MT-Tipo01_DO,MT-Tipo01_SA,MT-Tipo02_DO,MT-Tipo02_DU,MT-Tipo02_SA,MT-Tipo03_DU,MT-Tipo03_DO,MT-Tipo03_SA,MT-Tipo04_DO,MT-Tipo04_DU,MT-Tipo04_SA,MT-Tipo05_DO,MT-Tipo05_DU,MT-Tipo05_SA,MT-Tipo06_DO,MT-Tipo06_DU,MT-Tipo06_SA,RES-Tipo01_DO,RES-Tipo01_DU,RES-Tipo01_SA,RES-Tipo02_DU,RES-Tipo02_DO,RES-Tipo02_SA,RES-Tipo03_DU,RES-Tipo03_DO,RES-Tipo03_SA,RES-Tipo04_DO,RES-Tipo04_DU,RES-Tipo04_SA,RES-Tipo05_DU,RES-Tipo05_DO,RES-Tipo05_SA,RUR-Tipo01_DO,RUR-Tipo01_DU,RUR-Tipo01_SA,RUR-Tipo02_DU,RUR-Tipo02_DO,RUR-Tipo02_SA,RUR-Tipo03_DO,RUR-Tipo03_DU,RUR-Tipo03_SA,RUR-Tipo04_DO,RUR-Tipo04_DU,RUR-Tipo04_SA,RUR-Tipo05_DO,RUR-Tipo05_DU,RUR-Tipo05_SA,SP-Tipo01_DU,SP-Tipo01_DO,SP-Tipo01_SA,SP-Tipo02_DU,SP-Tipo02_DO,SP-Tipo02_SA,SP-Tipo03_DO,SP-Tipo03_DU,SP-Tipo03_SA,SP-Tipo04_DO,SP-Tipo04_DU,SP-Tipo04_SA
33,0.898327,0.905274,0.958445,0.29968,0.630747,0.551022,0.983932,0.496433,0.605044,0.872918,0.423932,0.826274,0.424107,0.190509,0.683264,0.88458,0.8361,0.821876,0.12286,0.251856,0.437334,0.638898,0.391628,0.507292,0.814913,0.094887,0.226557,0.919034,0.877461,0.800181,0.423299,0.848739,0.582812,0.893004,0.827841,0.848592,0.757812,0.658654,0.778846,0.821429,0.126824,0.563194,0.925781,0.0875,0.505556,0.681158,0.681158,0.681158,0.141028,0.701185,0.684626,0.792194,0.31473,0.643376,0.433708,0.807213,0.754673,0.937584,0.856434,0.946207,0.672215,0.394098,0.68751,0.882577,0.159387,0.494616,0.81308,0.728859,0.84826,0.474379,0.647897,0.51387,0.736097,0.67527,0.768896,0.870201,0.885269,0.839627,0.727501,0.746106,0.770034,0.625911,0.321854,0.478562,0.805868,0.838287,0.886855,0.831259,0.897065,0.712108,0.831299,0.73906,0.726435,0.774267,0.60957,0.766443,0.70454,0.739682,0.760201,0.182682,0.677752,0.530009,0.786578,0.62561,0.759533,0.820442,0.225984,0.84539
34,0.896821,0.905447,0.956446,0.311494,0.629235,0.567099,0.973953,0.499328,0.556921,0.875488,0.417293,0.821863,0.425538,0.20658,0.67225,0.887475,0.836669,0.822343,0.126519,0.263596,0.439038,0.643261,0.397254,0.505988,0.815583,0.099927,0.232485,0.890011,0.853688,0.781358,0.426488,0.844693,0.580556,0.895047,0.83165,0.843505,0.749228,0.660969,0.783476,0.804233,0.143437,0.568724,0.918981,0.092292,0.502881,0.640353,0.640353,0.640353,0.143548,0.692337,0.681141,0.78918,0.31668,0.640174,0.441748,0.807565,0.752151,0.928471,0.857021,0.942496,0.640656,0.372232,0.669382,0.876542,0.164313,0.499395,0.815784,0.734766,0.854213,0.463945,0.649235,0.506134,0.727314,0.671044,0.765465,0.86608,0.892808,0.838013,0.717342,0.746674,0.769194,0.618395,0.32164,0.495923,0.800709,0.837171,0.88253,0.831115,0.896166,0.698598,0.822696,0.72603,0.723307,0.759499,0.599384,0.775882,0.703804,0.739201,0.78103,0.19201,0.6782,0.545907,0.777115,0.628546,0.757651,0.815633,0.229699,0.843161
35,0.895663,0.90558,0.954479,0.325381,0.627449,0.584274,0.961753,0.501555,0.509394,0.877466,0.412185,0.816449,0.427544,0.225175,0.662389,0.890492,0.837467,0.82299,0.130926,0.275674,0.440459,0.648633,0.404221,0.504985,0.816425,0.106166,0.239765,0.860951,0.827385,0.760977,0.430722,0.841581,0.578819,0.897742,0.835964,0.839593,0.739487,0.662749,0.787037,0.791005,0.163248,0.575489,0.912182,0.098286,0.500823,0.594435,0.594435,0.594435,0.146337,0.682771,0.677017,0.785471,0.319488,0.637711,0.451149,0.808004,0.750211,0.917962,0.857473,0.938556,0.605544,0.349561,0.648082,0.870576,0.170575,0.505179,0.819061,0.741658,0.860854,0.45592,0.650264,0.500184,0.716586,0.665792,0.761038,0.861347,0.898608,0.83639,0.707999,0.747382,0.768549,0.612614,0.321475,0.514942,0.796559,0.835741,0.877903,0.830952,0.895028,0.688206,0.812542,0.710912,0.719066,0.743816,0.588076,0.785206,0.702766,0.738511,0.797052,0.203053,0.678862,0.561516,0.767296,0.630804,0.75529,0.810825,0.234679,0.841416
36,0.895199,0.905633,0.952709,0.342029,0.625039,0.601442,0.947548,0.502446,0.468487,0.878257,0.410142,0.809329,0.430645,0.245942,0.655602,0.893312,0.838686,0.823952,0.136072,0.286745,0.441252,0.654908,0.412632,0.504583,0.817429,0.113497,0.248346,0.834708,0.800457,0.740365,0.436667,0.840336,0.578125,0.901639,0.840909,0.838028,0.729167,0.663462,0.788462,0.785714,0.185567,0.583333,0.90625,0.105405,0.5,0.541493,0.541493,0.541493,0.149194,0.672414,0.672414,0.78052,0.323847,0.636725,0.461491,0.808524,0.749435,0.905868,0.857654,0.934099,0.56797,0.327703,0.623013,0.865075,0.1785,0.511808,0.822824,0.749222,0.867728,0.45271,0.650675,0.497804,0.702542,0.658877,0.754792,0.856255,0.900927,0.834957,0.701135,0.748223,0.76829,0.610301,0.32141,0.534142,0.794505,0.833918,0.873309,0.83078,0.893657,0.684049,0.799869,0.692769,0.712787,0.728679,0.576443,0.793159,0.701138,0.737414,0.803461,0.215385,0.679929,0.574675,0.757246,0.631707,0.751938,0.80663,0.241584,0.840314
37,0.895531,0.90276,0.950907,0.366532,0.620933,0.620142,0.907283,0.492949,0.428678,0.870062,0.415677,0.794952,0.440065,0.275875,0.650966,0.895892,0.843809,0.828242,0.147747,0.298832,0.441542,0.674548,0.434055,0.515037,0.82258,0.133775,0.267136,0.809654,0.763766,0.716588,0.451908,0.84162,0.588262,0.912178,0.84852,0.843195,0.712674,0.65916,0.782081,0.801587,0.230771,0.603009,0.900318,0.132939,0.514453,0.461735,0.461735,0.461735,0.152215,0.658545,0.662702,0.770614,0.351527,0.649474,0.47711,0.810037,0.754097,0.885848,0.850289,0.929264,0.51355,0.30249,0.579316,0.859309,0.199948,0.524921,0.832107,0.761648,0.876913,0.469121,0.649714,0.499146,0.67686,0.644886,0.742156,0.847556,0.896399,0.833496,0.695912,0.752234,0.771218,0.616699,0.339186,0.556595,0.793902,0.826509,0.867544,0.830599,0.88145,0.685156,0.780737,0.664578,0.69195,0.711408,0.559713,0.799401,0.695138,0.732479,0.79908,0.237325,0.687982,0.584953,0.745117,0.627552,0.745441,0.802435,0.271222,0.839615
38,0.896457,0.895577,0.948893,0.40113,0.615044,0.641853,0.829442,0.469206,0.384021,0.849574,0.430246,0.771661,0.458567,0.318979,0.646483,0.898493,0.854362,0.837396,0.168433,0.313455,0.441722,0.713968,0.474553,0.542442,0.834015,0.174814,0.301932,0.78318,0.712617,0.687461,0.480892,0.845005,0.614939,0.931304,0.859371,0.856596,0.6875,0.647773,0.765907,0.84127,0.309408,0.640741,0.893519,0.192491,0.55193,0.350357,0.350357,0.350357,0.155726,0.640485,0.645807,0.754723,0.41466,0.681918,0.500977,0.813223,0.766416,0.855763,0.831751,0.924269,0.436761,0.2717,0.511534,0.852817,0.242093,0.54829,0.849474,0.781262,0.889603,0.510147,0.647122,0.502688,0.636941,0.621861,0.721218,0.833806,0.884818,0.831801,0.690674,0.760872,0.778538,0.632694,0.384775,0.58484,0.793386,0.811139,0.860018,0.830387,0.853222,0.688278,0.753972,0.624275,0.651584,0.690077,0.53566,0.804873,0.683254,0.722249,0.788127,0.273645,0.706284,0.594005,0.7304,0.617164,0.735302,0.797626,0.335015,0.838989
39,0.89787,0.886239,0.946908,0.442233,0.6085,0.665374,0.733057,0.438341,0.339905,0.822939,0.450795,0.744598,0.482981,0.370415,0.642462,0.901261,0.867607,0.84933,0.193166,0.328501,0.441852,0.763996,0.525972,0.580865,0.848956,0.230448,0.348018,0.756667,0.655579,0.655441,0.519572,0.84979,0.652553,0.954333,0.871402,0.875084,0.658854,0.631579,0.744391,0.892857,0.406037,0.689583,0.886719,0.272464,0.603604,0.227927,0.227927,0.227927,0.159864,0.621228,0.625718,0.736318,0.499476,0.725357,0.530623,0.817728,0.783895,0.821725,0.807375,0.918952,0.35199,0.239865,0.433162,0.846389,0.298231,0.578959,0.871132,0.804956,0.904022,0.563482,0.643339,0.507706,0.590007,0.594336,0.695155,0.817962,0.869187,0.830095,0.685852,0.771746,0.788054,0.653487,0.446569,0.616605,0.792966,0.79196,0.851983,0.830116,0.817105,0.693113,0.722752,0.578368,0.602088,0.667267,0.508906,0.810242,0.668598,0.709487,0.773889,0.318592,0.730046,0.602807,0.715233,0.603659,0.723487,0.792818,0.419545,0.83846
40,0.899667,0.876901,0.945193,0.486254,0.60243,0.689504,0.637154,0.407475,0.301721,0.796304,0.474272,0.718901,0.510138,0.425345,0.639209,0.904338,0.880805,0.861961,0.21698,0.341862,0.441992,0.815458,0.580158,0.624374,0.864628,0.294512,0.400678,0.731499,0.601219,0.622987,0.563903,0.855275,0.695503,0.976581,0.882548,0.895509,0.631944,0.612854,0.721985,0.944444,0.505219,0.742593,0.880787,0.361259,0.66065,0.115013,0.115013,0.115013,0.164767,0.603768,0.606428,0.718873,0.592204,0.771087,0.563582,0.823197,0.804034,0.789844,0.782495,0.913151,0.273625,0.211515,0.357694,0.840819,0.361656,0.613971,0.893288,0.829621,0.918394,0.616817,0.638803,0.513474,0.543277,0.566848,0.667144,0.802982,0.852512,0.828601,0.681875,0.782471,0.797569,0.67428,0.51296,0.649614,0.792654,0.773122,0.844693,0.829761,0.781237,0.699363,0.690254,0.533362,0.553859,0.645562,0.484073,0.816171,0.654278,0.696953,0.759651,0.366416,0.754482,0.612331,0.701754,0.590154,0.711966,0.788623,0.511392,0.838052
41,0.901742,0.869718,0.943987,0.529604,0.59796,0.713042,0.560762,0.383733,0.274858,0.775816,0.497623,0.699714,0.536867,0.47893,0.637032,0.907868,0.891217,0.873206,0.23491,0.351425,0.442201,0.859181,0.628956,0.667036,0.878251,0.360841,0.455195,0.709056,0.558107,0.592554,0.609838,0.860761,0.738186,0.993365,0.890748,0.914723,0.611979,0.593877,0.70314,0.984127,0.591515,0.792824,0.876591,0.447277,0.714242,0.032181,0.032181,0.032181,0.170573,0.591096,0.591927,0.705859,0.679074,0.810406,0.597388,0.829275,0.824336,0.766234,0.762446,0.906704,0.216056,0.191182,0.298627,0.836896,0.425666,0.650367,0.912148,0.852147,0.930945,0.657844,0.633952,0.519269,0.503973,0.543933,0.640362,0.791825,0.837797,0.827541,0.679174,0.790656,0.804889,0.690274,0.572339,0.681595,0.792459,0.758775,0.8394,0.829295,0.75375,0.706726,0.659654,0.495765,0.517296,0.627546,0.465784,0.823328,0.643405,0.687408,0.748699,0.411367,0.774803,0.623553,0.692099,0.579765,0.702706,0.785656,0.597139,0.837789
42,0.903989,0.866845,0.943532,0.568694,0.596219,0.734789,0.52291,0.374236,0.264706,0.767621,0.517794,0.692175,0.56,0.526333,0.636238,0.911996,0.896107,0.880982,0.24199,0.355082,0.442539,0.885992,0.664211,0.702917,0.88705,0.423268,0.506853,0.690722,0.53481,0.566599,0.653333,0.865546,0.775,1.0,0.893939,0.929577,0.604167,0.576923,0.692308,1.0,0.649485,0.833333,0.875,0.518919,0.755556,0.0,0.0,0.0,0.177419,0.586207,0.586207,0.700749,0.746314,0.834613,0.629572,0.835608,0.842302,0.757006,0.752562,0.899449,0.193669,0.183398,0.269456,0.835412,0.483555,0.685191,0.923919,0.869426,0.939897,0.674255,0.629227,0.524365,0.479315,0.530126,0.617984,0.787449,0.828046,0.827138,0.678177,0.793916,0.807817,0.696672,0.613098,0.710274,0.792392,0.753071,0.837357,0.828691,0.74278,0.714904,0.63413,0.472083,0.502798,0.615803,0.458661,0.832378,0.63909,0.683613,0.744318,0.447692,0.786223,0.637446,0.688406,0.57561,0.697674,0.78453,0.663366,0.837696
43,0.907956,0.867284,0.944974,0.608621,0.602211,0.757408,0.512509,0.388036,0.270697,0.76857,0.536528,0.710009,0.582588,0.573455,0.641736,0.918633,0.897106,0.886077,0.239533,0.350453,0.448931,0.900787,0.690368,0.736699,0.891975,0.493738,0.565479,0.674492,0.524839,0.542285,0.702742,0.870165,0.81112,0.996357,0.892162,0.941824,0.607253,0.559257,0.687174,1.0,0.686944,0.868827,0.875,0.585018,0.789462,0.0,0.0,0.0,0.190153,0.59387,0.616858,0.7015,0.801796,0.84756,0.665719,0.844359,0.860715,0.757577,0.750103,0.888931,0.19506,0.187902,0.260347,0.836336,0.544288,0.7253,0.930704,0.883469,0.946459,0.670071,0.623364,0.529262,0.464798,0.522653,0.597394,0.789336,0.821817,0.827733,0.679145,0.791624,0.805171,0.694676,0.640456,0.739083,0.796186,0.759942,0.838164,0.820996,0.749098,0.73157,0.610824,0.457942,0.505783,0.608256,0.47173,0.849875,0.645295,0.686867,0.746461,0.479533,0.791362,0.661715,0.69109,0.586089,0.69553,0.792306,0.717809,0.843901
44,0.91433,0.86838,0.948579,0.653301,0.617188,0.782427,0.505052,0.422536,0.285675,0.770943,0.556618,0.754594,0.607797,0.625431,0.655737,0.928328,0.897771,0.890653,0.233391,0.338879,0.464259,0.914212,0.716041,0.774113,0.896007,0.579846,0.637033,0.658307,0.516149,0.516798,0.763169,0.875283,0.852066,0.98725,0.887579,0.954517,0.614969,0.538499,0.682574,1.0,0.721245,0.906173,0.875,0.656859,0.824536,0.0,0.0,0.0,0.210614,0.613027,0.693487,0.703377,0.859049,0.858867,0.708987,0.856576,0.882134,0.759005,0.748502,0.87453,0.198661,0.199163,0.252567,0.838658,0.615038,0.774618,0.936933,0.89758,0.952748,0.659611,0.61567,0.534639,0.45152,0.515902,0.57539,0.794052,0.815906,0.829221,0.681696,0.785894,0.798557,0.689687,0.666437,0.770604,0.805671,0.777119,0.840221,0.802809,0.764892,0.760152,0.586361,0.44503,0.513244,0.60133,0.504405,0.877862,0.660807,0.695002,0.751817,0.512735,0.795926,0.69841,0.697799,0.612285,0.693655,0.811745,0.773757,0.859414
45,0.921715,0.869805,0.953265,0.697379,0.636659,0.806943,0.499443,0.467387,0.305147,0.774028,0.576587,0.812554,0.632628,0.676277,0.674501,0.93918,0.898247,0.894686,0.225405,0.323832,0.484022,0.92572,0.739324,0.810801,0.899409,0.668905,0.710996,0.643462,0.508978,0.492632,0.825694,0.880402,0.892759,0.97541,0.881313,0.966465,0.625,0.51746,0.678686,1.0,0.751251,0.941667,0.875,0.726522,0.857508,0.0,0.0,0.0,0.234428,0.637931,0.793103,0.705818,0.912783,0.868487,0.75327,0.870231,0.903727,0.760861,0.747357,0.858829,0.203606,0.213803,0.246263,0.841707,0.686414,0.825786,0.942303,0.910589,0.958353,0.646014,0.607438,0.540042,0.440106,0.510157,0.554274,0.800183,0.810677,0.831154,0.685306,0.778446,0.789958,0.683201,0.689642,0.801292,0.818001,0.799448,0.842986,0.779433,0.785425,0.793986,0.563148,0.433946,0.522943,0.595361,0.546882,0.910243,0.680972,0.705577,0.758781,0.544111,0.799755,0.74002,0.706522,0.646341,0.692103,0.837017,0.826125,0.879581
46,0.928717,0.87123,0.957951,0.735495,0.656131,0.82805,0.494582,0.512237,0.324619,0.777113,0.594958,0.870514,0.654078,0.720007,0.694292,0.949286,0.89868,0.898154,0.21742,0.308786,0.503713,0.934762,0.758313,0.842404,0.902445,0.748227,0.77685,0.631254,0.503562,0.472282,0.881399,0.885021,0.928117,0.96357,0.874486,0.976476,0.635031,0.49895,0.675689,1.0,0.775824,0.971605,0.875,0.786087,0.885107,0.0,0.0,0.0,0.257222,0.662835,0.89272,0.708258,0.957712,0.876369,0.79246,0.883296,0.922658,0.762718,0.746266,0.844413,0.209033,0.228443,0.241579,0.844811,0.749024,0.871445,0.946513,0.921329,0.962865,0.632416,0.599958,0.545021,0.43118,0.505702,0.536343,0.806315,0.806492,0.833088,0.689446,0.770998,0.781359,0.676715,0.70867,0.827601,0.830331,0.821778,0.845916,0.756171,0.805958,0.826405,0.54359,0.425288,0.532643,0.590683,0.589359,0.940921,0.701138,0.716153,0.765745,0.57047,0.802687,0.779039,0.715244,0.680397,0.690927,0.862288,0.869827,0.899748
47,0.933941,0.872326,0.961556,0.762294,0.671108,0.842844,0.489373,0.546738,0.339597,0.779486,0.610254,0.915098,0.669148,0.750634,0.711368,0.956745,0.899216,0.901032,0.211277,0.297212,0.518831,0.940789,0.771103,0.864562,0.905378,0.805124,0.824076,0.622978,0.500139,0.458243,0.921363,0.888639,0.953057,0.954463,0.868219,0.983357,0.642747,0.485783,0.673759,1.0,0.793827,0.992284,0.875,0.827634,0.904065,0.0,0.0,0.0,0.274623,0.681992,0.969349,0.710135,0.988547,0.882465,0.820452,0.893741,0.936095,0.764146,0.744827,0.833869,0.214078,0.239704,0.238662,0.847297,0.793477,0.904236,0.949261,0.92863,0.965873,0.621957,0.594523,0.549121,0.425366,0.502821,0.523898,0.811031,0.803715,0.834575,0.693592,0.765269,0.774744,0.671726,0.722123,0.845987,0.839816,0.838955,0.848466,0.738325,0.821752,0.850745,0.530091,0.419655,0.540104,0.58763,0.622034,0.963799,0.716649,0.724288,0.771101,0.588625,0.804564,0.807956,0.721954,0.706594,0.690183,0.881727,0.899777,0.915261
48,0.935993,0.872765,0.962998,0.772417,0.677099,0.848421,0.482717,0.560538,0.345588,0.780436,0.620996,0.932932,0.674839,0.762173,0.721992,0.959653,0.9,0.903298,0.20882,0.292582,0.524871,0.943252,0.775789,0.872917,0.908471,0.826909,0.842155,0.619931,0.498945,0.453009,0.936667,0.890756,0.9625,0.95082,0.863636,0.985915,0.645833,0.480769,0.673077,1.0,0.804124,1.0,0.875,0.843243,0.911111,0.0,0.0,0.0,0.282258,0.689655,1.0,0.710886,1.0,0.886725,0.83114,0.899538,0.941204,0.764717,0.742639,0.829779,0.217877,0.244208,0.237657,0.848494,0.810382,0.916802,0.950244,0.931323,0.966966,0.617773,0.592424,0.55189,0.423289,0.501798,0.519239,0.812918,0.802709,0.83517,0.697218,0.762977,0.772099,0.669731,0.728599,0.852904,0.84361,0.845826,0.850093,0.731198,0.82807,0.860339,0.525057,0.417644,0.543089,0.586538,0.635104,0.972779,0.722854,0.727542,0.773244,0.595385,0.805226,0.819264,0.724638,0.717073,0.689922,0.889503,0.910891,0.921466
49,0.935242,0.872689,0.962082,0.768737,0.676675,0.845084,0.475487,0.548712,0.343616,0.779006,0.627517,0.922407,0.6746,0.759008,0.727041,0.958701,0.901056,0.904922,0.210475,0.29432,0.520043,0.943642,0.773788,0.86767,0.911401,0.816195,0.83364,0.623011,0.501212,0.46101,0.92642,0.891714,0.956944,0.952034,0.860176,0.983275,0.642747,0.482906,0.673077,0.996362,0.809008,1.0,0.87623,0.835636,0.908642,0.0,0.0,0.0,0.283271,0.684547,0.98212,0.710512,0.989621,0.88944,0.82754,0.901792,0.938478,0.762539,0.738989,0.830181,0.220594,0.243573,0.240593,0.848753,0.803554,0.910904,0.950221,0.93005,0.966817,0.618948,0.592619,0.553798,0.42373,0.503203,0.520919,0.811864,0.804941,0.834587,0.70081,0.764498,0.772229,0.673828,0.730613,0.84703,0.842376,0.843328,0.850909,0.731404,0.822192,0.857826,0.528939,0.418533,0.541182,0.587019,0.622094,0.963736,0.72069,0.725549,0.772096,0.593134,0.804962,0.814334,0.723833,0.715628,0.690758,0.887047,0.904364,0.919527
50,0.933363,0.872498,0.959792,0.759536,0.675613,0.836741,0.468683,0.51735,0.33842,0.775343,0.631923,0.896094,0.674002,0.751095,0.730472,0.956319,0.902346,0.906071,0.214793,0.299042,0.507973,0.943872,0.768785,0.854552,0.913897,0.789409,0.812351,0.630711,0.507003,0.481012,0.900802,0.892314,0.943056,0.95507,0.856715,0.976526,0.635031,0.488248,0.673077,0.986772,0.812127,1.0,0.87963,0.816617,0.902469,0.0,0.0,0.0,0.283864,0.671775,0.93742,0.709484,0.963494,0.891252,0.818539,0.903235,0.931664,0.756665,0.733582,0.831185,0.223019,0.241917,0.248216,0.848907,0.786483,0.896159,0.950162,0.926867,0.966443,0.621885,0.593106,0.555556,0.424831,0.506715,0.52512,0.809231,0.810522,0.833033,0.704889,0.7683,0.77259,0.68407,0.73186,0.832347,0.839291,0.837084,0.851476,0.73192,0.807497,0.851544,0.538644,0.420838,0.536415,0.588411,0.589569,0.940817,0.71528,0.720568,0.769226,0.587507,0.804302,0.802008,0.72182,0.712014,0.693114,0.880909,0.888045,0.914679
51,0.930922,0.872251,0.956816,0.747575,0.674233,0.825896,0.461401,0.472626,0.331079,0.770386,0.635401,0.861887,0.673226,0.740808,0.733159,0.953222,0.903925,0.90701,0.220807,0.306015,0.492281,0.944022,0.762281,0.8375,0.916307,0.754587,0.784676,0.640722,0.514806,0.507015,0.8675,0.892747,0.925,0.959016,0.853535,0.96743,0.625,0.495192,0.673077,0.973214,0.814369,1.0,0.884766,0.791892,0.894444,0.0,0.0,0.0,0.28425,0.655172,0.87931,0.707941,0.92913,0.892642,0.806837,0.904282,0.922806,0.748084,0.726638,0.832491,0.225232,0.239618,0.258744,0.849012,0.764291,0.876991,0.950086,0.922729,0.965957,0.625702,0.593739,0.557077,0.426263,0.511282,0.530582,0.805807,0.817777,0.830804,0.708973,0.773244,0.773137,0.697385,0.732716,0.813258,0.835281,0.828967,0.851929,0.732591,0.788394,0.843378,0.551261,0.424011,0.530218,0.590639,0.547286,0.910336,0.708247,0.714092,0.765496,0.580192,0.803444,0.785985,0.719203,0.707317,0.696762,0.872928,0.866832,0.908377
52,0.92848,0.872003,0.95384,0.735613,0.672853,0.81505,0.452738,0.420713,0.322673,0.765076,0.639138,0.827681,0.672449,0.730522,0.735976,0.950126,0.905849,0.908006,0.22755,0.314506,0.47659,0.94417,0.755776,0.820448,0.918977,0.719765,0.757001,0.650732,0.523109,0.533018,0.834198,0.893205,0.906944,0.962963,0.850917,0.957746,0.614969,0.502137,0.673077,0.957672,0.816626,1.0,0.891204,0.767167,0.88642,0.0,0.0,0.0,0.284641,0.63857,0.821201,0.706025,0.894044,0.894087,0.795136,0.905349,0.913948,0.737787,0.718378,0.833796,0.22731,0.237052,0.270397,0.84912,0.742099,0.857822,0.95001,0.918591,0.965471,0.62952,0.594372,0.558272,0.427694,0.515848,0.536044,0.802383,0.825032,0.828194,0.712582,0.778187,0.773822,0.7107,0.733557,0.794169,0.831271,0.82085,0.852401,0.733261,0.769291,0.835211,0.563878,0.427507,0.524021,0.593628,0.505004,0.87861,0.701214,0.707616,0.761765,0.572877,0.802586,0.769962,0.716586,0.70262,0.701474,0.864948,0.845618,0.902075
53,0.926602,0.871813,0.95155,0.726412,0.671791,0.806708,0.44179,0.367785,0.314282,0.760353,0.64432,0.801368,0.671852,0.722609,0.7398,0.947744,0.908172,0.909325,0.234054,0.32378,0.464519,0.944398,0.750773,0.80733,0.922254,0.692979,0.735713,0.658432,0.530398,0.55302,0.80858,0.893878,0.893056,0.965999,0.84914,0.949237,0.607253,0.507479,0.673077,0.94213,0.819787,1.0,0.89851,0.748148,0.880247,0.0,0.0,0.0,0.28525,0.625798,0.776501,0.703874,0.865747,0.896069,0.786134,0.906848,0.907133,0.726764,0.709024,0.834801,0.229332,0.234595,0.281396,0.849284,0.725029,0.843077,0.949951,0.915407,0.965097,0.632457,0.594858,0.559054,0.428795,0.519361,0.540245,0.799749,0.830613,0.8255,0.715235,0.781989,0.7746,0.720943,0.734758,0.779485,0.828186,0.814606,0.853027,0.733777,0.754596,0.828929,0.573583,0.430778,0.519254,0.597303,0.472479,0.851951,0.695804,0.702634,0.758896,0.567251,0.801927,0.757636,0.714573,0.699006,0.707022,0.858809,0.8293,0.897227
54,0.925851,0.871737,0.950634,0.722732,0.671367,0.803371,0.427653,0.320016,0.306985,0.757155,0.652135,0.790843,0.671613,0.719444,0.745505,0.946791,0.910949,0.911232,0.239352,0.333104,0.459691,0.944785,0.748772,0.802083,0.926485,0.682264,0.727198,0.661512,0.535162,0.561021,0.798333,0.894958,0.8875,0.967213,0.848485,0.943662,0.604167,0.509615,0.673077,0.928571,0.824742,1.0,0.90625,0.740541,0.877778,0.0,0.0,0.0,0.28629,0.62069,0.758621,0.701631,0.851752,0.899067,0.782534,0.909196,0.904408,0.716005,0.698796,0.835202,0.231378,0.232625,0.289958,0.849559,0.7182,0.837179,0.949928,0.914134,0.964948,0.633632,0.595053,0.559334,0.429236,0.520766,0.541925,0.798696,0.832845,0.823015,0.716451,0.78351,0.775426,0.72504,0.736697,0.773612,0.826952,0.812108,0.85394,0.733983,0.748718,0.826416,0.577465,0.433277,0.517348,0.601589,0.459469,0.836676,0.69364,0.700642,0.757748,0.565,0.801663,0.752706,0.713768,0.697561,0.713178,0.856354,0.822772,0.895288
55,0.927186,0.872547,0.951264,0.740648,0.681937,0.814434,0.389034,0.269374,0.299727,0.755403,0.684519,0.806145,0.685972,0.740225,0.762056,0.949188,0.916811,0.916625,0.244091,0.345634,0.463566,0.947867,0.756079,0.811501,0.93528,0.702305,0.747405,0.657442,0.538128,0.560464,0.809272,0.903674,0.895833,0.962356,0.851772,0.940173,0.608796,0.503205,0.672098,0.915013,0.841995,1.0,0.91862,0.759359,0.886831,0.0,0.0,0.0,0.30741,0.62069,0.763547,0.699061,0.84826,0.90909,0.798643,0.917943,0.910511,0.704077,0.684368,0.83006,0.233307,0.230906,0.297095,0.853281,0.739074,0.84924,0.952139,0.920495,0.967544,0.632434,0.587202,0.549667,0.425405,0.517558,0.537057,0.804218,0.832761,0.820272,0.716717,0.779486,0.776351,0.721905,0.742115,0.77405,0.829884,0.81819,0.855618,0.733777,0.754574,0.839274,0.575669,0.435302,0.519601,0.613421,0.466517,0.830549,0.697949,0.707288,0.761244,0.577562,0.804357,0.768218,0.717881,0.713186,0.723976,0.864074,0.8359,0.901265
