Date,shape_temp_1,shape_temp_2,shape_temp_3,shape_temp_4,shape_temp_5,shape_temp_6,shape_temp_7,shape_temp_8,shape_temp_9,shape_temp_10,shape_temp_11,shape_temp_12,shape_temp_14,shape_temp_16,shape_temp_17,shape_temp_18,shape_temp_19,shape_temp_20,shape_temp_21,shape_temp_22,shape_temp_23,shape_temp_24,shape_temp_25,shape_temp_26,shape_temp_27,shape_temp_28,shape_temp_29,shape_temp_30,shape_temp_31,shape_temp_32,shape_temp_33,shape_temp_34,shape_temp_35,shape_temp_36,shape_temp_37,shape_temp_38,shape_temp_39,shape_temp_40,shape_temp_41,shape_temp_42,shape_temp_43,shape_temp_44,shape_temp_45,shape_temp_46,shape_temp_47,shape_temp_48,shape_temp_49,shape_temp_50,shape_temp_51
2026-01-02 07:20:00,18.770934,19.863809,19.839544,18.46655,19.450042,11.732824,12.067965,14.348109,11.330869,8.854597,16.075176,16.931838,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21.112499,25.0,25.0,25.0,25.0,21.814583,23.560259,19.26,23.214,25.0,20.552084,19.516666,19.771411,20.086963,20.056279,17.923829,18.842543,21.433886,20.693258,18.356147,20.066249,18.674558,17.658075,20.964828
2026-01-02 07:30:00,18.747294,19.629832,19.601358,18.452586,19.454684,11.610641,12.242225,14.259996,11.0534,8.714719,16.0,16.908458,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21.049999,25.0,25.0,25.0,25.0,21.775,23.528122,19.24,23.236,25.0,20.525001,19.5,19.729164,19.918554,20.062632,17.9,18.92939,21.434429,20.522241,18.843471,19.859823,18.444718,17.70337,21.195139
2026-01-02 07:40:00,18.6,19.492357,19.485063,18.453713,19.5,10.770636,12.583134,14.146324,12.209896,8.9,16.228777,17.799999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.924999,25.0,25.0,25.0,25.0,21.695833,23.463848,19.2,23.28,25.0,20.470834,19.466666,19.9,19.504373,19.716238,17.9,18.384071,21.13718,20.6,19.157309,19.831826,18.4,17.53128,21.141812
2026-01-02 07:50:00,18.613991,19.439922,19.433743,18.465593,19.332072,10.958107,12.482474,14.014972,12.019485,8.867147,16.172326,17.7,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.862499,25.0,25.0,25.0,25.0,21.65625,23.431712,19.18,23.302,25.0,20.443751,19.449999,19.892187,19.225597,19.65763,17.922157,18.502008,20.930696,20.626183,19.101667,19.792827,18.271831,17.146588,21.156316
2026-01-02 08:00:00,18.650837,19.418568,19.411948,18.5,19.164144,11.145578,12.319479,13.938214,11.643243,8.788505,16.004432,17.6,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.799999,25.0,25.0,25.0,25.0,21.616666,23.399575,19.16,23.324,25.0,20.416667,19.433333,19.882676,19.090192,19.6,17.993741,18.619945,20.817382,20.660735,18.950078,19.768578,18.0521,16.871188,21.170821
2026-01-02 08:10:00,18.777332,19.590402,19.600835,18.768414,19.200001,11.1,12.2,14.1,11.148075,8.6,14.945096,17.799999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.674999,25.0,25.0,25.0,25.0,21.537499,23.335301,19.12,23.368,25.0,20.362501,19.399999,19.880391,19.619711,19.286888,18.870593,18.609128,20.799999,21.079838,18.347411,19.799999,17.668098,16.904707,20.390228
2026-01-02 08:20:00,18.709976,19.713201,19.722898,18.785062,19.315528,10.975906,12.104069,14.1,11.176462,8.501149,14.804006,17.799999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.612499,25.0,25.0,25.0,25.0,21.497916,23.303164,19.1,23.39,25.0,20.335417,19.383333,19.882493,19.884471,19.130227,18.685833,18.32045,20.799999,21.077347,18.557637,19.86173,17.684358,17.073928,20.11149
2026-01-02 08:30:00,18.64262,19.774065,19.781384,18.799999,19.405819,10.88253,11.995447,14.1,11.241254,8.403706,14.75779,17.799999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.549999,25.0,25.0,25.0,25.0,21.458333,23.271028,19.08,23.412,25.0,20.308334,19.366666,19.888964,20.14923,18.960818,18.501073,18.041219,20.799999,21.068697,18.799999,19.977772,17.700618,17.217398,20.0
2026-01-02 08:40:00,18.799999,19.622467,19.617791,18.900038,19.200001,10.921779,11.808881,13.888957,11.373689,8.224949,15.256663,17.95,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.424999,25.0,25.0,25.0,25.0,21.379166,23.206754,19.04,23.456,25.0,20.254167,19.333333,19.940475,20.678749,18.537088,18.73212,18.432044,20.613608,20.669612,18.840866,20.336633,17.690319,17.135864,20.598174
2026-01-02 08:50:00,18.7,19.663667,19.658558,18.873302,19.133649,11.005576,12.744301,13.891182,11.222025,8.235349,15.5061,18.050962,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.340865,25.0,25.0,25.0,25.0,21.33914,23.174617,19.013077,23.473589,25.0,20.231399,19.310897,20.076039,20.943509,18.37888,18.540507,18.472842,20.39026,20.623089,19.178382,20.433919,17.490712,17.367932,20.861301
2026-01-02 09:00:00,18.6,19.757674,19.751445,18.799999,19.107811,11.064825,13.679721,13.898756,11.070361,8.267765,15.755536,18.1,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.299999,25.0,25.0,25.0,25.0,21.299999,23.14248,19.0,23.5,25.0,20.200001,19.299999,20.26916,21.208269,18.22708,18.285268,18.500949,20.248108,20.608118,19.713148,20.470238,17.299999,17.6,21.145343
2026-01-02 09:10:00,18.6,19.949639,19.940238,18.5,19.140629,11.002406,13.516826,14.1,11.5,8.552572,16.254409,17.700873,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.385664,25.0,25.0,25.0,25.0,21.227155,23.078207,22.5,24.45,25.0,19.9,19.468042,20.48451,21.737788,17.868075,18.19061,18.558815,20.234971,20.641394,20.200001,20.299999,17.299999,17.108285,21.959503
2026-01-02 09:20:00,18.726884,20.033776,20.027497,18.422349,19.176597,11.00385,13.348433,14.169919,11.634257,8.870166,16.340561,17.648658,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.472797,25.0,25.0,25.0,25.0,21.244905,23.04607,24.880764,24.885851,25.0,19.923632,19.753558,20.571802,21.998589,17.765891,18.321475,18.696706,20.369426,20.644905,19.659017,20.218535,17.506536,16.950675,22.723864
2026-01-02 09:30:00,18.853768,20.126679,20.124841,18.393664,19.244985,11.005293,13.250475,14.217976,11.757184,9.120638,16.413471,17.6,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.6,25.0,25.0,25.0,25.0,21.299999,23.013933,27.6,25.4,25.0,19.947744,20.052777,20.665386,22.267307,17.727304,18.676256,18.823022,20.678139,20.648915,18.868579,20.183085,17.897275,16.889393,23.78467
2026-01-02 09:40:00,18.683684,20.414588,20.418329,18.971532,19.757175,10.336478,13.246303,14.267634,12.054926,9.229737,16.630486,17.346418,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.948605,25.0,25.0,25.0,25.0,21.768296,22.94966,33.299999,27.299999,25.0,19.948288,20.255368,20.952659,22.860711,18.20249,20.05599,18.859666,21.321475,21.457088,18.452977,21.157981,18.350352,17.351463,26.513746
2026-01-02 09:50:00,18.717481,20.509716,20.515043,19.248798,21.1711,10.419342,13.524126,14.304087,12.356463,9.19098,16.670231,17.310167,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21.256358,25.0,25.0,25.0,25.0,21.764715,23.478031,35.145331,28.216558,25.0,20.074388,20.593519,21.204556,23.157413,18.519412,20.795068,18.943686,21.588575,21.956627,18.355995,21.584371,18.658173,17.794747,28.081852
2026-01-02 10:00:00,18.799999,20.585165,20.589743,19.515032,23.389533,10.640437,14.230052,14.370294,12.78518,9.152222,16.712761,17.27524,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21.735527,25.0,25.0,25.0,25.0,21.761135,24.402826,37.099998,29.200001,25.0,20.200001,21.190627,21.525249,23.454115,18.931396,21.608233,19.123773,21.700001,22.4268,18.320969,22.035334,18.996358,18.309247,29.681483
2026-01-02 10:10:00,19.012001,20.702844,20.698723,20.011407,26.496822,11.442373,16.331499,15.630128,13.872882,10.726468,17.052708,17.075692,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.728298,25.0,25.0,25.0,25.0,21.948902,25.258072,44.5,31.700001,25.0,20.200001,22.940667,22.2165,24.047519,20.244289,23.595873,19.920197,21.700001,23.077132,19.312749,23.25475,19.634132,19.095741,32.61741
2026-01-02 10:20:00,19.042642,20.858203,20.854226,19.823842,27.924042,12.186084,18.996711,16.189415,14.754053,11.899536,17.227442,17.245455,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.771228,25.0,25.0,25.0,25.0,22.3409,25.806437,46.004632,32.704471,25.0,20.279976,23.136622,23.029089,24.381082,20.487175,24.973733,20.548534,21.833285,23.602139,20.141083,23.938802,19.976278,19.500413,34.277556
2026-01-02 10:30:00,19.073811,21.076002,21.075818,19.636278,28.537443,13.092481,22.407869,16.832363,16.04356,12.957635,17.433699,17.671213,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.695941,25.0,25.0,25.0,25.0,22.876771,26.549823,47.0,33.799999,25.0,20.35995,23.199366,23.506703,24.640923,20.729033,25.933503,21.294988,22.181466,24.485205,21.442012,24.568278,20.339412,20.001044,36.130815
2026-01-02 10:40:00,19.313224,21.477973,21.473288,20.968745,25.478882,14.724083,27.534845,19.087893,20.837003,14.047395,18.094704,18.877535,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.983998,25.0,25.0,25.0,25.0,23.505641,29.459605,48.35,37.400002,25.0,20.265792,22.960359,23.090237,24.882582,22.010065,26.442555,22.781923,23.337711,30.761217,27.570842,25.47122,21.137567,21.895643,40.585463
2026-01-02 10:50:00,19.33426,21.837744,21.846799,22.028899,24.112383,15.671968,29.098642,21.182771,23.13562,14.378415,18.512508,19.634216,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,28.672552,25.0,25.0,25.0,25.0,23.415221,31.271208,49.258654,37.654971,25.0,20.265896,23.100214,22.975975,25.002802,22.930384,26.434923,24.507814,26.225022,33.485108,29.64588,26.576938,21.564593,22.00094,42.270261
2026-01-02 11:00:00,19.354512,22.356451,22.392397,23.40031,23.50823,16.831954,30.602305,22.888394,25.646009,14.5054,18.94907,20.422473,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,29.701802,25.0,25.0,25.0,25.0,23.295173,33.285253,49.700001,37.900002,25.0,20.266269,23.24007,22.933199,25.122836,24.097585,26.427291,25.517898,28.73511,34.636229,30.464204,28.267871,21.980093,22.09924,43.589121
2026-01-02 11:10:00,19.52559,23.954736,24.042873,26.859059,23.476413,20.433135,34.929656,23.930716,32.427644,13.771632,19.724443,21.8221,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,28.1676,25.0,25.0,25.0,25.0,23.251263,37.591892,49.700001,40.299999,25.0,20.648681,22.920318,23.794048,25.36309,27.225709,27.578625,25.473215,29.243705,31.557719,26.196148,32.602455,22.701867,22.997911,45.370789
2026-01-02 11:20:00,19.588881,24.150753,24.188756,26.168256,23.71361,21.705748,38.577884,24.451876,36.187319,13.835605,20.148437,22.503484,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,29.089074,25.0,25.0,25.0,25.0,23.261324,36.917323,48.300001,40.001695,25.0,20.741647,23.071718,24.607907,25.483217,34.6132,28.170358,25.668178,30.544846,32.800962,26.349015,32.106321,23.272337,23.605198,45.841308
2026-01-02 11:30:00,19.614441,24.324707,24.320899,25.110415,24.258911,22.946997,41.454218,24.973037,38.014338,14.034219,20.639797,23.181837,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,30.961769,25.0,25.0,25.0,25.0,23.293978,35.471307,46.900002,39.200001,25.0,20.852433,23.223117,25.248109,25.603344,42.338847,28.948741,26.142115,32.014519,34.044204,26.77042,31.610186,24.085309,24.387642,46.344161
2026-01-02 11:40:00,19.496767,25.088441,25.096122,24.459826,25.4,26.196206,43.239733,26.015358,38.17932,15.725641,22.015384,24.558113,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,33.638931,25.0,25.0,25.0,25.0,23.715008,33.04489,47.799999,36.200001,25.0,22.075001,22.886526,25.591335,25.843599,46.16999,32.737659,27.340977,32.887487,33.830413,28.539251,31.885968,26.92512,26.76705,48.847869
2026-01-02 11:50:00,19.556758,25.296999,25.337634,25.109046,25.871629,27.828749,44.014279,26.536519,38.847739,16.601159,22.539669,25.31652,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,33.639496,25.0,25.0,25.0,25.0,22.8433,32.657711,45.75,39.200001,25.0,22.77928,22.445454,26.035559,25.963726,42.220305,34.311702,28.233657,32.271919,36.218851,29.633319,32.527326,26.605661,28.486551,48.78602
2026-01-02 12:00:00,19.689577,25.555208,25.643358,26.121824,26.294913,28.784279,44.341554,27.057679,40.102408,17.383194,22.982552,25.91625,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,33.640061,25.0,25.0,25.0,25.0,21.971591,32.527388,43.700001,42.200001,25.0,23.331721,22.176636,26.305191,26.083853,36.687768,35.494023,29.780227,31.656351,39.616298,30.695725,33.64882,26.286203,29.756486,48.724171
2026-01-02 12:10:00,19.935913,28.605399,28.808237,26.782835,27.051724,29.195221,42.159475,28.1,42.463332,18.505037,23.706857,26.508106,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,37.126936,25.0,25.0,25.0,25.0,22.1,33.835505,46.099998,41.099998,25.0,23.842502,22.246314,26.021607,26.324107,34.186875,36.819231,46.574606,32.807588,41.24118,32.287156,36.038077,27.69994,30.53005,51.351705
2026-01-02 12:20:00,20.421378,29.728903,29.801883,27.269881,27.405462,29.167394,42.327113,33.813945,45.295398,19.012404,23.553988,26.77585,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,38.260619,25.0,25.0,25.0,25.0,22.042493,34.610203,45.699999,43.449999,25.0,24.061963,22.26565,26.884916,26.444234,34.357101,37.909172,45.760589,33.233787,43.242636,32.597807,36.285555,28.933382,30.733462,50.242808
2026-01-02 12:30:00,20.757043,30.182083,30.186221,27.787323,27.816188,29.139567,42.67225,40.186446,46.971372,19.607178,23.401119,27.058541,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,39.304979,25.0,25.0,25.0,25.0,21.984986,35.595475,45.299999,45.799999,25.0,24.314658,22.28893,27.748225,26.564361,34.928427,38.579318,43.786133,33.467518,44.437629,32.931598,36.36407,30.603229,30.990445,48.128664
2026-01-02 12:40:00,20.436287,28.795423,28.80565,28.608332,29.215951,29.410109,43.185025,42.293755,46.105148,21.795204,23.42317,27.791874,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,41.792477,25.0,25.0,25.0,25.0,22.1,39.002142,46.099998,41.549999,25.0,25.243777,22.5,26.360366,26.804616,46.530817,38.732749,38.830198,33.582326,40.946417,35.444551,36.030359,34.942747,35.180473,45.62162
2026-01-02 12:50:00,20.960672,30.227305,30.208249,30.527265,29.807734,29.959738,43.441413,42.53864,45.787224,22.497414,23.623203,27.598471,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,42.412317,25.0,25.0,25.0,25.0,22.194653,38.640084,46.099998,39.187879,25.0,25.592787,22.506037,26.260715,26.924743,50.005425,37.90951,43.631872,34.423307,38.838266,37.463572,36.476907,32.919967,34.298161,44.922051
2026-01-02 13:00:00,21.721403,31.659188,31.610848,31.917268,30.420729,30.782869,43.6978,42.723532,45.65911,23.02093,24.173243,27.405068,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,42.932447,25.0,25.0,25.0,25.0,22.342271,38.278025,46.099998,37.299999,25.0,25.951808,22.512262,26.230219,27.04487,51.33371,37.08627,48.433546,35.171665,37.040004,38.505098,36.923455,30.897187,33.415849,44.417859
2026-01-02 13:10:00,22.111576,29.355274,29.368484,31.449907,32.032064,32.037761,44.210575,43.198541,46.296128,23.732339,27.43963,28.094088,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,44.10409,25.0,25.0,25.0,25.0,23.033667,43.792881,46.900002,35.400002,25.0,26.996827,23.49173,26.255721,27.285124,44.937378,38.265479,43.522074,33.481382,35.062975,37.769624,36.381352,32.40571,35.178255,43.721622
2026-01-02 13:20:00,22.807437,27.599085,27.634994,31.862684,32.199325,33.435459,44.466962,44.255854,45.214212,24.387362,27.234914,28.121134,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,45.115827,25.0,25.0,25.0,25.0,23.774454,41.59911,46.650002,37.105347,25.0,27.113732,24.067959,25.811411,27.405251,40.139033,40.743288,45.62472,36.034983,35.522167,37.836084,37.143482,33.870053,36.51147,43.820919
2026-01-02 13:30:00,23.667327,26.51723,26.535451,32.912182,32.354851,34.242109,44.72335,45.090175,44.132297,25.185479,26.854109,28.148263,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,46.15903,25.0,25.0,25.0,25.0,24.19637,39.40534,46.400002,40.299999,25.0,27.231928,24.763769,25.3671,27.525378,36.117027,42.487591,47.727367,40.949575,36.63198,38.063235,37.905611,34.676292,37.185174,43.920216
2026-01-02 13:40:00,24.542851,26.222232,26.195772,36.043981,33.299999,32.628869,45.236125,45.188871,45.465242,26.632007,26.433666,28.881681,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,47.465541,25.0,25.0,25.0,25.0,24.0,44.808338,47.400002,43.900002,25.0,28.379412,26.798973,30.213953,27.765633,32.729301,42.260425,45.81434,46.93925,39.382714,44.666802,35.545583,33.358927,36.477992,43.685829
2026-01-02 13:50:00,25.008142,27.608117,27.558771,36.197106,33.883246,32.664741,45.492512,45.001577,45.354537,27.849699,29.159646,28.90007,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,48.870167,25.0,25.0,25.0,25.0,23.949394,44.829455,47.150002,41.400002,28.044537,28.246597,26.562144,30.64912,27.88576,33.66891,43.567344,48.926159,47.912963,39.640151,49.608572,35.177217,33.106991,34.026002,45.658045
2026-01-02 14:00:00,25.528993,28.994003,28.92177,36.24271,34.361844,32.784476,45.7489,44.814284,45.043234,28.7382,32.870853,28.918637,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,50.029176,25.0,25.0,25.0,25.0,23.930718,44.835398,46.900002,38.900002,31.089074,28.113781,26.044025,30.78507,28.005887,36.077081,44.874263,52.037978,48.241702,39.859063,52.096576,35.053663,33.019501,32.080232,47.630262
2026-01-02 14:10:00,26.881956,28.038187,28.020268,33.880042,34.827385,35.008596,46.261675,46.237034,43.60483,29.166971,34.374748,29.947357,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,50.648688,25.0,25.0,25.0,25.0,24.2589,40.010849,48.0,44.900002,29.037023,33.371579,25.118267,28.956098,28.246141,43.489104,41.47366,44.755506,42.818517,40.794427,50.939108,36.617753,40.094589,41.126563,44.75988
2026-01-02 14:20:00,26.696741,26.088402,26.077342,33.722854,35.317105,33.962711,46.518062,46.760269,45.423073,29.789452,34.847302,30.478323,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,51.593726,25.0,25.0,25.0,25.0,24.676193,44.245458,48.740384,44.800001,27.856735,36.503212,26.038984,30.050304,28.366268,50.640734,40.88698,45.636663,42.618662,41.981835,50.204771,37.796705,36.74154,39.629792,46.775456
2026-01-02 14:30:00,26.24431,24.224375,24.24171,33.598502,36.040143,32.916826,46.774449,46.971233,47.241315,30.45045,35.297415,30.733773,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,52.989823,25.0,25.0,25.0,25.0,25.203229,48.480067,49.099998,44.700001,27.312451,37.963859,28.002287,31.14451,28.486395,54.570106,40.686931,47.725605,42.56001,43.545802,49.577787,38.848423,33.388491,38.133021,48.791031
2026-01-02 14:40:00,25.079936,23.44567,23.55297,33.13845,38.013744,32.981637,47.287224,46.264238,46.339121,30.988977,36.520536,30.761749,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,55.590769,25.0,25.0,25.0,25.0,25.966537,47.583987,47.400002,44.900002,27.613508,33.594556,31.244239,29.721156,28.72665,49.897674,42.603345,52.56908,46.712237,46.078628,48.919656,39.888711,39.409081,41.152025,46.741959
2026-01-02 14:50:00,25.531026,24.161629,24.27709,32.859602,36.960589,32.792176,47.632361,45.715165,46.240097,31.530607,36.390287,30.672573,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,56.377823,25.0,25.0,25.0,25.0,26.222236,48.717963,47.783614,45.279912,27.297857,32.383974,30.04577,30.438556,28.846777,48.450079,41.627902,48.089664,46.307241,45.77121,48.914946,40.934227,36.770149,44.810607,45.718621
2026-01-02 15:00:00,26.373998,25.17341,25.251975,32.728794,35.907434,32.365857,47.799999,45.188662,46.131047,32.027135,36.039898,30.547055,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,56.902072,25.0,25.0,25.0,25.0,26.501631,49.85194,48.5,45.700001,26.668807,31.48798,27.94882,32.137139,28.966904,47.092878,40.65246,43.610248,45.902244,45.463792,48.91022,41.516786,34.131216,46.983122,45.267403
2026-01-02 15:10:00,27.317218,25.645931,25.62972,34.439807,36.244998,31.533498,44.353096,44.579723,43.03622,32.418623,34.723113,30.489293,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,57.457855,25.0,25.0,25.0,25.0,27.647441,47.110796,49.299999,46.0,25.819978,30.155707,26.011461,36.058655,29.207158,43.535638,43.974764,50.710396,46.755767,49.436781,47.908638,37.740347,40.194702,42.583295,48.381732
2026-01-02 15:20:00,27.026782,26.042526,26.029676,36.74695,36.820354,31.824631,44.253386,43.027478,41.819647,32.821461,34.738957,30.496742,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,56.18956,25.0,25.0,25.0,25.0,27.752324,48.916724,49.753376,45.607692,25.89252,30.036642,25.422375,35.380621,29.327285,42.613578,44.792847,53.272892,43.789079,46.511264,47.402763,37.761067,39.143005,43.109107,47.904146
2026-01-02 15:30:00,26.736346,26.250208,26.256549,38.166347,37.348383,32.606892,44.192321,41.878021,41.209127,33.404041,34.793164,30.522261,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,54.921266,25.0,25.0,25.0,25.0,27.859712,50.722652,50.400002,44.799999,26.054737,29.999462,25.196332,33.609538,29.447412,41.738182,45.29545,54.300796,40.822391,43.585748,46.919888,37.781786,38.091308,43.634919,47.140935
2026-01-02 15:40:00,27.678738,25.668903,25.702628,32.588781,37.581179,35.531583,44.072274,46.048904,41.022031,34.9333,36.406551,31.307729,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,55.000393,25.0,25.0,25.0,25.0,29.32958,46.196967,54.299999,43.599998,26.36522,36.346074,25.478254,27.73023,29.687667,38.935849,45.793513,42.63107,44.405324,46.437118,46.076668,36.707342,39.78598,42.063505,46.603733
2026-01-02 15:50:00,27.663807,25.629653,25.664845,29.166676,40.851201,35.86612,45.316272,47.622319,41.52903,36.057602,36.15742,31.215553,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,54.508638,25.0,25.0,25.0,25.0,29.905908,47.789775,54.760969,46.049999,26.099939,36.327462,25.389459,27.769499,29.807794,37.417394,46.419942,40.911024,47.25775,45.304997,46.63848,38.133324,39.329189,40.836036,47.997368
2026-01-02 16:00:00,27.612681,25.591039,25.627268,27.554933,43.923329,35.973519,47.241652,48.261156,42.731795,36.620238,35.78055,31.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,54.016882,25.0,25.0,25.0,25.0,30.142444,50.025021,55.099998,48.5,25.834658,36.262983,25.300664,27.891977,29.927921,36.730469,46.796573,40.339209,49.444287,44.172876,47.646884,39.559306,38.739472,39.496295,49.391002
2026-01-02 16:10:00,26.062317,25.10945,25.10843,27.604184,35.982629,35.168071,48.467123,47.973674,45.527126,36.374782,35.557819,30.52274,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,57.011286,25.0,25.0,25.0,25.0,29.6,51.04237,55.900002,41.099998,27.010592,33.529363,26.918316,28.974099,30.168175,43.210182,40.585634,41.560165,50.776541,44.371102,48.650609,36.296261,38.548697,37.347248,46.853562
2026-01-02 16:20:00,26.485853,24.887672,24.8933,27.935732,36.590838,35.528776,48.708674,47.745225,47.301296,36.055392,34.842504,30.42289,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,56.884666,25.0,25.0,25.0,25.0,29.679721,51.111693,57.334783,38.724173,26.989086,31.866019,27.14213,29.595938,30.288302,48.981297,38.368684,41.218451,45.165764,43.684108,48.598189,37.867758,37.032246,36.981561,47.679906
2026-01-02 16:30:00,26.909389,24.686659,24.696127,28.602596,37.662879,35.889482,48.935739,47.500202,49.013885,35.842631,34.283831,30.387619,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,56.463413,25.0,25.0,25.0,25.0,29.873753,51.132818,58.299999,37.799999,26.916238,30.361312,27.392518,30.485832,30.408429,52.065866,37.482037,40.378071,39.535227,42.997114,48.420417,41.097021,35.671027,36.857159,48.506249
