Date,shape_irrad_1,shape_irrad_2,shape_irrad_3,shape_irrad_4,shape_irrad_5,shape_irrad_6,shape_irrad_7,shape_irrad_8,shape_irrad_9,shape_irrad_10,shape_irrad_11,shape_irrad_12,shape_irrad_14,shape_irrad_16,shape_irrad_17,shape_irrad_18,shape_irrad_19,shape_irrad_20,shape_irrad_21,shape_irrad_22,shape_irrad_23,shape_irrad_24,shape_irrad_25,shape_irrad_26,shape_irrad_27,shape_irrad_28,shape_irrad_29,shape_irrad_30,shape_irrad_31,shape_irrad_32,shape_irrad_33,shape_irrad_34,shape_irrad_35,shape_irrad_36,shape_irrad_37,shape_irrad_38,shape_irrad_39,shape_irrad_40,shape_irrad_41,shape_irrad_42,shape_irrad_43,shape_irrad_44,shape_irrad_45,shape_irrad_46,shape_irrad_47,shape_irrad_48,shape_irrad_49,shape_irrad_50,shape_irrad_51
2026-01-02 20:20:00,0.079153,0.037105,0.03767,0.01011,0.009302,0.0205,0.0,0.050239,0.012228,1.6e-05,0.071364,0.024871,0.178757,0.0,0.075864,0.079206,0.079376,0.087361,0.0,0.087361,0.084683,0.040824,0.093574,0.051144,0.065956,0.068934,0.052466,0.100136,0.073035,0.067855,0.038481,0.323954,0.451333,0.249902,0.006003,0.212684,0.418519,0.009932,0.282303,0.678238,0.068437,0.103457,0.521401,0.191706,0.115557,0.125894,0.183284,0.16911,0.234437
2026-01-02 20:30:00,0.071058,0.030263,0.031316,0.017103,0.008187,0.006304,0.0,0.022233,0.008985,0.0,0.039626,0.020933,0.141231,0.0,0.057183,0.05768,0.059068,0.065458,0.0,0.065458,0.063835,0.024819,0.069887,0.041761,0.051213,0.058086,0.039192,0.082413,0.057141,0.05313,0.039338,0.254084,0.38133,0.31794,0.005373,0.156512,0.419203,0.008525,0.235442,0.666804,0.051216,0.12529,0.693737,0.199225,0.130544,0.136041,0.214428,0.191498,0.166698
2026-01-02 20:40:00,0.042359,0.003092,0.003064,0.025352,0.002678,0.0,0.0,0.0,0.000138,0.0,0.000881,0.008064,0.064842,0.0,0.032539,0.026262,0.029787,0.03178,0.0,0.03178,0.03021,0.014168,0.033418,0.027461,0.0204,0.023141,0.026607,0.046967,0.022114,0.022735,0.030801,0.072368,0.23439,0.17253,0.004805,0.082388,0.055053,0.009112,0.14172,0.185396,0.051046,0.216969,0.31122,0.120252,0.048659,0.119549,0.126992,0.127021,0.048796
2026-01-02 20:50:00,0.030029,0.000734,0.000725,0.020944,0.001042,0.0,0.0,0.0,3e-05,0.0,0.000196,0.002402,0.03201,0.0,0.022238,0.016876,0.017662,0.01941,0.0,0.01941,0.016607,0.010904,0.02259,0.019453,0.010532,0.015838,0.020157,0.025818,0.010941,0.011034,0.025345,0.035183,0.170435,0.124395,0.004574,0.06159,0.030895,0.007946,0.081391,0.277188,0.0425,0.162272,0.330874,0.119913,0.047598,0.100261,0.096314,0.096985,0.01981
2026-01-02 21:00:00,0.019483,0.0,0.0,0.012587,0.000267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012004,0.0,0.014575,0.010061,0.009299,0.010889,0.0,0.010889,0.007765,0.008013,0.0147,0.01212,0.00462,0.01042,0.014121,0.011521,0.004619,0.004339,0.01878,0.016522,0.11395,0.0916,0.004257,0.047007,0.018273,0.005586,0.047998,0.368979,0.02649,0.080094,0.350528,0.119576,0.046627,0.074682,0.07104,0.070746,0.006017
2026-01-02 21:10:00,0.003443,0.0,0.0,0.002833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242,0.000925,0.001803,0.002436,0.0,0.002436,0.000904,0.001545,0.003978,0.001711,0.00015,0.000663,0.004262,0.003255,0.000591,0.000671,0.001597,0.004938,0.02158,0.05718,0.000987,0.028327,0.004003,0.002255,0.041166,0.246797,0.007639,0.032611,0.277794,0.068848,0.034463,0.029011,0.02955,0.031541,0.0
2026-01-02 21:20:00,0.001086,0.0,0.0,0.000742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.005086,0.0003,0.001041,0.001145,0.0,0.001145,0.001344,0.001125,0.001727,0.000547,3.4e-05,0.000153,0.001964,0.001711,0.000143,0.000166,0.000374,0.001372,0.014251,0.037465,0.00026,0.019151,0.005158,0.001943,0.037751,0.156023,0.003045,0.015297,0.193466,0.05236,0.025219,0.014798,0.013456,0.01449,0.0
2026-01-02 21:30:00,0.000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.004625,0.00011,0.0008,0.000701,0.0,0.000701,0.001783,0.0009,0.000882,0.000113,0.0,0.0,0.001099,0.001125,0.0,0.0,0.0,0.0,0.009445,0.02042,0.0,0.011515,0.006314,0.00166,0.034335,0.077473,0.000891,0.005491,0.102916,0.038168,0.015659,0.006361,0.004471,0.004705,0.0
2026-01-02 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004477,0.000153,0.0008,0.000681,0.0,0.000681,0.000212,0.00063,0.0008,0.0,0.0,0.0,0.001043,0.001039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001922,0.000703,0.0,0.027503,0.004683,0.0,0.0,0.008747,0.010265,0.001946,0.0,0.0,0.0,0.0
2026-01-02 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004453,0.000121,0.0008,0.00067,0.0,0.00067,0.000792,0.001695,0.0008,0.0,0.0,0.0,0.001097,0.000927,0.0,4.1e-05,0.0,0.0,0.0,0.0,0.0,0.000481,0.001151,0.0,0.024087,0.001075,0.0,0.0,0.002048,0.002785,0.00047,0.0,0.0,0.0,0.0
2026-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444,6.3e-05,0.0008,0.000656,0.0,0.000656,0.001371,0.003888,0.0008,0.0,0.0,0.0,0.00115,0.00086,0.0,8.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002073,0.0,0.020671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000316,0.0,0.0,0.0,0.004461,0.0,0.0008,0.000576,0.0,0.000576,0.000277,0.007146,0.0008,6.3e-05,0.0,0.0,0.001079,0.00097,0.0,0.0,0.0,0.0,0.0,0.00096,0.0,0.0,0.003442,0.0,0.01384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158,0.000117,0.0,0.0,0.004454,0.000219,0.0008,0.000537,0.0,0.000537,0.000407,0.008775,0.0008,3.2e-05,0.0,0.0,0.001018,0.001003,0.0,0.0,0.0,0.0,0.0,0.000718,0.0,0.0,0.004127,0.0,0.010424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000233,0.0,0.0,0.004447,0.000437,0.0008,0.000496,0.0,0.000496,0.000762,0.010404,0.0008,0.0,0.0,0.0,0.000986,0.001015,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.004812,0.0,0.007008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004465,0.0,0.0008,0.0004,0.0,0.0004,0.00217,0.013661,0.0008,6.4e-05,0.0,0.0,0.00115,0.0008,0.0,0.0,0.0,0.0,0.0,5.5e-05,0.0,0.0,0.006182,0.0,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 22:50:00,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004459,2.7e-05,0.0008,0.000446,0.0,0.000446,0.001891,0.01529,0.0008,3.2e-05,0.0,0.0,0.001026,0.000817,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.006867,2.9e-05,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:00:00,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004452,0.000105,0.0008,0.000544,0.0,0.000544,0.001351,0.016919,0.0008,0.0,0.0,0.0,0.000901,0.00085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007552,5.8e-05,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000242,0.0,0.0,0.0,0.004744,0.00049,0.0008,0.000702,0.0,0.000702,0.000686,0.020177,0.0008,0.0,0.0,0.0,0.00115,0.000891,0.0,0.0,0.0,0.0,0.0,0.00068,0.0,0.0,0.008922,0.0,0.000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004709,0.000245,0.0008,0.0007,0.0,0.0007,0.001336,0.021806,0.0008,0.0,0.0,0.0,0.001132,0.000877,0.0,1e-05,0.0,0.0,0.0,0.00034,0.0,0.0,0.009607,0.0,0.000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004652,0.0,0.0008,0.000693,0.0,0.000693,0.001985,0.023435,0.0008,0.0,0.0,0.0,0.001096,0.000863,0.0,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010292,0.0,0.000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004611,6.3e-05,0.0008,0.000494,0.0,0.000494,0.001237,0.026692,0.000864,0.0,0.0,0.0,0.001045,0.0012,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.011661,0.0,0.000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004432,0.000186,0.0008,0.00051,0.0,0.00051,0.000968,0.028321,0.000832,0.0,0.0,0.0,0.001098,0.001038,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.012346,0.0,0.000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004284,0.000271,0.0008,0.000526,0.0,0.000526,0.000837,0.02995,0.0008,0.0,0.0,0.0,0.00115,0.000843,0.0,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.013031,0.0,0.000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004589,0.0,0.0008,0.000456,0.0,0.000456,0.000795,0.033208,0.0008,0.0,0.0,0.0,0.000987,0.0008,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.014401,0.0,0.000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004495,0.0,0.0008,0.000417,0.0,0.000417,0.0009,0.034837,0.0008,0.0,0.0,0.0,0.001027,0.0008,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.015086,0.0,0.000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0008,0.0004,0.0,0.0004,0.001178,0.036466,0.0008,0.0,0.0,0.0,0.001094,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015771,0.0,0.000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0008,0.00061,0.0,0.00061,0.002168,0.039723,0.00101,0.0,0.0,0.0,0.00115,0.000862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017141,0.0,0.000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004461,0.0,0.0008,0.000672,0.0,0.000672,0.001228,0.041352,0.000905,0.0,0.0,0.0,0.001066,0.000964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017825,0.0,0.000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00458,0.0,0.0008,0.000695,0.0,0.000695,0.000288,0.042981,0.0008,0.0,0.0,0.0,0.000983,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851,0.0,0.000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001471,0.0,0.004732,0.0,0.0008,0.000459,0.0,0.000459,0.0006,0.046239,0.000962,0.0,0.0,0.0,0.00109,0.000977,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01988,0.0,0.000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000736,0.0,0.004692,0.000105,0.0008,0.000586,0.0,0.000586,0.001169,0.047868,0.000881,0.0,0.0,0.0,0.001002,0.000873,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.020565,0.0,0.000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004616,0.000211,0.0008,0.000713,0.0,0.000713,0.001553,0.049497,0.0008,0.0,0.0,0.0,0.000914,0.0008,0.0,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02125,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004528,0.0,0.0008,0.0004,0.0,0.0004,0.001263,0.052755,0.0008,0.0,0.0,0.0,0.000943,0.000946,0.0,3.4e-05,0.0,0.0,0.00055,0.0,0.0,0.0,0.02262,0.0,0.000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004544,0.0,0.0008,0.00045,0.0,0.00045,0.001157,0.054383,0.000832,0.0,0.0,0.0,0.000935,0.001072,0.0,1.7e-05,0.0,0.0,0.000275,0.0,0.0,0.0,0.023305,0.0,0.000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00456,0.0,0.0008,0.000499,0.0,0.000499,0.001114,0.056012,0.000864,0.0,0.0,0.0,0.000926,0.001139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02399,0.0,0.000174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004459,0.000564,0.0008,0.00045,0.0,0.00045,0.00168,0.05927,0.0008,0.0,0.0,0.0,0.00115,0.000848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025359,0.0,0.000175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004392,0.000366,0.0008,0.000492,0.0,0.000492,0.001388,0.060899,0.000832,3.3e-05,0.0,0.0,0.00115,0.000851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026044,0.0,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00436,0.000101,0.0008,0.000533,0.0,0.000533,0.000804,0.062528,0.000863,6.6e-05,0.0,0.0,0.00115,0.00086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026729,0.0,0.000177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0008,0.00045,0.0,0.00045,0.0,0.065786,0.0008,6.4e-05,0.0,0.0,0.00115,0.000978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028099,0.0,0.000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004264,0.0,0.0008,0.000242,0.0,0.000242,0.000482,0.067414,0.0008,7.7e-05,0.0,0.0,0.00115,0.000889,0.0,0.0,0.0,0.0,0.00173,0.0,0.0,0.0,0.028784,0.0,0.000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004127,0.0,0.0008,8.9e-05,0.0,8.9e-05,0.001167,0.069043,0.0008,0.000119,0.0,0.0,0.00115,0.0008,0.0,0.0,0.0,0.0,0.005291,0.0,0.0,0.0,0.029469,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0,0.0,0.004507,0.000404,0.001092,0.000521,0.0,0.000521,0.001491,0.072301,0.001511,0.000839,0.000459,0.0004,0.001911,0.001616,0.001258,0.00122,0.00062,0.0,0.010582,0.000742,0.000531,0.000869,0.030839,0.0,0.000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000255,0.0,0.0,0.0,0.004697,0.000606,0.001238,0.000737,0.0,0.000737,0.001653,0.07393,0.001867,0.001199,0.000688,0.000601,0.002292,0.002024,0.001887,0.001831,0.000931,0.0,0.013228,0.001113,0.000796,0.001304,0.031524,0.0,0.000182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004886,0.000808,0.001384,0.000952,0.0,0.000952,0.001816,0.075559,0.002223,0.001559,0.000917,0.000801,0.002673,0.002433,0.002516,0.002441,0.001241,0.0,0.015874,0.001484,0.001062,0.001739,0.032208,0.0,0.000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005266,0.001213,0.001676,0.001384,0.0,0.001384,0.00214,0.078817,0.002934,0.002279,0.001376,0.001201,0.003434,0.003249,0.003775,0.003661,0.001861,0.0,0.021165,0.002226,0.001592,0.002608,0.033578,0.0,0.000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005456,0.001415,0.001822,0.0016,0.0,0.0016,0.002302,0.080446,0.00329,0.002638,0.001605,0.001401,0.003815,0.003657,0.004404,0.004272,0.002172,0.0,0.02381,0.002597,0.001858,0.003043,0.034263,0.0,0.000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005645,0.001617,0.001968,0.001816,0.0,0.001816,0.002464,0.082074,0.003645,0.002998,0.001835,0.001602,0.004195,0.004065,0.005033,0.004882,0.002482,0.0,0.026456,0.002968,0.002123,0.003478,0.034948,0.0,0.000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006025,0.002021,0.00226,0.002248,0.0,0.002248,0.002788,0.085332,0.004357,0.003718,0.002293,0.002002,0.004957,0.004882,0.006291,0.006102,0.003102,0.0,0.031747,0.00371,0.002654,0.004347,0.036318,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:20:00,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006215,0.002223,0.002406,0.002463,0.0,0.002463,0.002951,0.086961,0.004712,0.004078,0.002523,0.002202,0.005338,0.00529,0.00692,0.006713,0.003413,0.0,0.034393,0.004081,0.00292,0.004782,0.037003,0.0,0.000189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:30:00,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006405,0.002425,0.002552,0.002679,0.0,0.002679,0.003113,0.08859,0.005068,0.004438,0.002752,0.002402,0.005718,0.005698,0.007549,0.007323,0.003723,0.0,0.037038,0.004452,0.003185,0.005216,0.037688,0.0,0.000192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:40:00,0.0,0.0,0.0,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006784,0.002829,0.002844,0.003111,0.0,0.003111,0.003437,0.091848,0.005779,0.005158,0.003211,0.002803,0.00648,0.006514,0.008807,0.008543,0.004343,0.0,0.04233,0.005194,0.003716,0.006086,0.039057,0.0,0.000195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:50:00,0.0,0.0,0.0,0.0,0.000201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006974,0.003031,0.00299,0.003327,0.0,0.003327,0.003599,0.093477,0.006135,0.005518,0.00344,0.003003,0.00686,0.006922,0.009436,0.009154,0.004654,0.0,0.044975,0.005565,0.003981,0.00652,0.039742,0.0,0.000197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:00:00,0.0,0.0,0.0,0.0,1.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007164,0.003233,0.003136,0.003543,0.0,0.003543,0.003761,0.095106,0.006491,0.005878,0.00367,0.003203,0.007241,0.007331,0.010065,0.009764,0.004964,0.0,0.047621,0.005936,0.004247,0.006955,0.040427,0.0,0.000199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001653,0.000162,0.0,0.0,0.0,0.0,0.007543,0.003638,0.003428,0.003974,0.0,0.003974,0.004086,0.098363,0.007202,0.006598,0.004128,0.003604,0.008002,0.008147,0.011324,0.010984,0.005584,0.0,0.052912,0.006678,0.004777,0.007824,0.041797,0.0,0.000203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000827,8.1e-05,0.0,0.0,0.0,0.0,0.007733,0.00384,0.003574,0.00419,0.0,0.00419,0.004248,0.099992,0.007558,0.006958,0.004358,0.003804,0.008383,0.008555,0.011953,0.011594,0.005895,0.0,0.055558,0.007049,0.005043,0.008259,0.042482,0.0,0.000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007923,0.004042,0.00372,0.004406,0.0,0.004406,0.00441,0.101621,0.007914,0.007318,0.004587,0.004004,0.008764,0.008963,0.012582,0.012205,0.006205,0.0,0.058203,0.00742,0.005308,0.008694,0.043167,0.0,0.000207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008302,0.004446,0.004012,0.004838,0.0,0.004838,0.004734,0.104879,0.008625,0.008038,0.005046,0.004405,0.009525,0.00978,0.01384,0.013425,0.006825,0.0,0.063494,0.008162,0.005839,0.009563,0.044537,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008492,0.004648,0.004158,0.005054,0.0,0.005054,0.004896,0.106508,0.008981,0.008398,0.005275,0.004605,0.009906,0.010188,0.014469,0.014035,0.007136,0.0,0.06614,0.008533,0.006105,0.009998,0.045222,0.0,0.000212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
